title,series,author,genre,date_published,publisher,lang,rating_count,rate,award,publisher_clean
Mr. Dickens and His Carol,False,Samantha Silva,Historical,2017.0,Flatiron Books,English,9095,3.8,0,flatironbooks
"Gideon the Ninth (The Locked Tomb, #1)",True,Tamsyn Muir,Fantasy,2019.0,Tor.com,English,60152,4.2,5,torcom
Bad Blood: Secrets and Lies in a Silicon Valley Startup,False,John Carreyrou,Nonfiction,2018.0,Knopf Publishing Group,English,209165,4.38,3,knopfpublishinggroup
The Nameless Ones (Charlie Parker #19),True,John Connolly,Thriller,2021.0,Atria/Emily Bestler Books,Spanish,1761,4.35,0,atriaemilybestlerbooks
The Life of the Skies,False,Jonathan Rosen,Animals,2008.0,Farrar Straus Giroux,English,259,3.71,0,farrarstrausgiroux
"Φιλοσοφία, ηθική και θρησκεία",False,Mikhail Bakunin,Unknown,2006.0,Πανοπτικόν,"Greek, Modern (1453-)",21,3.9,0,
Spring Garden,False,Tomoka Shibasaki,Cultural,2017.0,Pushkin Press,English,828,3.29,1,pushkinpress
The Lies That Bind: Rethinking Identity,False,Kwame Anthony Appiah,Philosophy,2018.0,Liveright,English,1371,3.86,0,liveright
"Fell (The Sight, #2)",True,David Clement-Davies,Fantasy,2007.0,Harry N. Abrams,English,5780,4.18,0,harrynabrams
"Feenlicht (Sturmjäger von Aradon, #1)",True,Jenny-Mai Nuyen,Fantasy,2009.0,cbt,Unknown,677,3.79,0,cbt
"Gorgeous (Avery Sisters Trilogy, #2)",True,Rachel Vail,Young Adult,2009.0,HarperTeen,English,1793,3.86,0,harperteen
Doctors from Hell: The Horrific Account of Nazi Experiments on Humans,False,Vivien Spitz,History,2005.0,Sentient Publications,English,1893,3.94,0,sentientpublications
"The Soul Catcher (Maggie O'Dell, #3)",True,Alex Kava,Mystery,2003.0,MIRA,English,6267,3.99,0,mira
13 Hours: The Inside Account of What Really Happened In Benghazi,False,Mitchell Zuckoff,Nonfiction,2014.0,Twelve,English,20110,4.27,0,twelve
"The Face of Death (Smoky Barrett, #2)",True,Cody McFadyen,Thriller,2007.0,Bantam,English,7860,4.25,1,bantam
Ascend (Trylle #3),True,Amanda Hocking,Fantasy,2011.0,Unknown,English,61199,4.08,0,unknown
"Lucky (Avery Sisters Trilogy, #1)",True,Rachel Vail,Young Adult,2008.0,Harper Teen,English,1906,3.42,0,harperteen
Thinner Than Thou,False,Kit Reed,Fiction,2005.0,Tor Books,English,394,3.17,1,torbooks
"Not Dead Enough (Roy Grace, #3)",True,Peter James,Mystery,2007.0,Macmillan,English,10386,4.13,1,macmillan
"Bone Gods (Black London, #3)",True,Caitlin Kittredge,Fantasy,2010.0,St. Martin's Press,English,1058,3.74,0,stmartinspress
Time Spike,True,Eric Flint,Science Fiction,2008.0,Baen,English,774,3.68,0,baen
Galileo's Dream,False,Kim Stanley Robinson,Science Fiction,2009.0,Harper Voyager,English,2691,3.55,1,harpervoyager
"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",False,Gabrielle Hamilton,Food and Drink,2011.0,Random House,English,33330,3.75,3,randomhouse
Meeting Him in the Wilderness: A True Story of Adventure and Faith,False,Lois E. Olson,Unknown,2004.0,iUniverse,English,11,4.36,0,iuniverse
"Academ's Fury (Codex Alera, #2)",True,Jim Butcher,Fantasy,2010.0,Ace,English,68764,4.22,0,ace
"The Hero Strikes Back (Hero, #2)",True,Moira J. Moore,Fantasy,2006.0,Ace,English,2761,3.76,0,ace
"Talk to the Hand: The Utter Bloody Rudeness of the World Today, or Six Good Reasons to Stay Home and Bolt the Door",False,Lynne Truss,Nonfiction,2005.0,Gotham Books,English,3364,3.33,0,gothambooks
Outward Bound,False,Robert A. Heinlein,Science Fiction,2006.0,Science Fiction Book Club,English,399,4.01,0,sciencefictionbookclub
"Never Have I Ever (The Lying Game, #2)",True,Sara Shepard,Young Adult,2011.0,HarperCollins,English,19240,4.0,0,harpercollins
No Time Like the Present,False,Nadine Gordimer,Fiction,2012.0,Farrar Straus and Giroux,English,559,3.2,0,farrarstrausgiroux
The Program Era: Postwar Fiction and the Rise of Creative Writing,False,Mark McGurl,Nonfiction,2009.0,Harvard University Press,English,163,3.89,1,harvarduniversitypress
"The Traitor (Divergent, #0.4)",True,Veronica Roth,Young Adult,2014.0,Katherine Tegen Books,English,18101,4.16,0,katherinetegenbooks
The Supremes at Earl's All-You-Can-Eat,True,Edward Kelsey Moore,Fiction,2013.0,Random House,English,11911,3.97,0,randomhouse
"Devil Said Bang (Sandman Slim, #4)",True,Richard Kadrey,Fantasy,2012.0,Harper Voyager,English,12060,4.04,0,harpervoyager
"Explosive Eighteen (Stephanie Plum, #18)",True,Janet Evanovich,Mystery,2011.0,Bantam,English,73742,3.94,0,bantam
"The Chairman (Christian Gillette, #1)",True,Stephen W. Frey,Fiction,2005.0,Fawcett Books,English,2544,3.98,0,fawcettbooks
"John Green the Collection: Looking for Alaska / An Abundance of Katherines / Paper Towns / Will Grayson, Will Grayson / The Fault in Our Stars",False,John Green,Fiction,2013.0,Penguin,English,3185,4.5,0,penguin
"Touch of Power (Healer, #1)",True,Maria V. Snyder,Fantasy,2011.0,Mira,English,43783,4.14,0,mira
"Restless Soul (Rogue Angel, #28)",True,Alex Archer,Fantasy,2011.0,Gold Eagle,English,306,3.68,0,goldeagle
Beach Girls,True,Luanne Rice,Fiction,2004.0,Bantam,English,8933,4.07,0,bantam
"The Empire of Necessity: Slavery, Freedom, and Deception in the New World",False,Greg Grandin,History,2014.0,Metropolitan Books,English,775,3.95,3,metropolitanbooks
"The Carnivorous Carnival (A Series of Unfortunate Events, #9)",True,Lemony Snicket,Fiction,2002.0,HarperCollins Publishers,English,116615,3.99,0,harpercollinspublishers
Modern Times Revised Edition: The World from the Twenties to the Nineties,False,Paul  Johnson,History,2001.0,Harper Perennial Modern Classics,English,2541,4.27,0,harperperennialmodernclassics
Savage Flames (Savage #32),True,Cassie Edwards,Romance,2008.0,Leisure Books,English,223,4.18,0,leisurebooks
Unteachable,False,Leah Raeder,Contemporary,2013.0,Velvet Pony Press,English,22258,3.77,1,velvetponypress
The Race for Timbuktu: In Search of Africa's City of Gold,False,Frank T. Kryza,History,2006.0,Ecco,English,439,3.83,0,ecco
The Outcasts of 19 Schuyler Place,False,E.L. Konigsburg,Young Adult,2006.0,Atheneum Books for Young Readers,English,4673,3.82,0,atheneumbooksforyoungreaders
A Place Called Here,False,Cecelia Ahern,Womens Fiction,2012.0,HarperCollins,English,31968,3.67,0,harpercollins
Arnie Jenks and the House of Strangers,False,Tim Bradley,Unknown,2014.0,Troubador Publishing Ltd,English,6,3.17,0,troubadorpublishing
The List,False,Siobhan Vivian,Young Adult,2012.0,Push,English,26599,3.42,0,push
"The Reckoning (John Madden, #4)",True,Rennie Airth,Mystery,2014.0,Viking,Unknown,1501,4.07,0,viking
Baby Proof,False,Emily Giffin,Womens Fiction,2006.0,St. Martin's Press,English,156223,3.73,0,stmartinspress
"Smaragdgrün (Edelstein-Trilogie, #3)",True,Kerstin Gier,Fantasy,2010.0,Arena Verlag,German,81387,4.16,0,arenaverlag
The Luckiest Man in Football,False,Mamady Sidibe,Unknown,2013.0,Wibble Publishing,English,12,4.08,0,wibblepublishing
The Conductor,False,Sarah Quigley,Historical,2011.0,Random House New Zealand,English,889,3.82,0,randomhousenewzealand
"Quintessentially Q (Monsters in the Dark, #2)",True,Pepper Winters,Dark,2013.0,Createspace Independent Publishing Platform,English,20207,4.33,0,createspaceindependentpublishingplatform
Wildflower Hill,False,Kimberley Freeman,Historical,2011.0,Touchstone,English,12547,4.09,0,touchstone
"The Life and Death of Lily Drake (Lily Drake, #1)",True,T. Michelle Nelson,Paranormal,2012.0,InkSpell Publishing,English,151,4.09,0,inkspellpublishing
The Two-Family House,False,Lynda Cohen Loigman,Historical,2016.0,St. Martin's Press,English,24182,3.93,1,stmartinspress
"Kingdom of the Golden Dragon (Eagle and Jaguar, #2)",True,Isabel Allende,Fantasy,2005.0,Rayo,English,15293,3.86,0,rayo
The Facebook Effect: The Inside Story of the Company That is Connecting the World,False,David   Kirkpatrick,Business,2010.0,Simon  Schuster,English,11983,3.84,1,simonschuster
Doctor Who: Master,True,Joseph Lidster,Media Tie In,2003.0,Big Finish Productions,English,376,4.16,0,bigfinishproductions
"End of Watch (Bill Hodges Trilogy, #3)",True,Stephen King,Horror,2016.0,Scribner,English,101284,4.08,1,scribner
To The Stars,False,Robert A. Heinlein,Science Fiction,2004.0,Unknown,English,762,3.9,0,unknown
The Story of Lucy Gault,False,William Trevor,Fiction,2002.0,Viking,English,6544,3.76,4,viking
"Warm Up  (Villains, #0.5)",True,V.E. Schwab,Fantasy,2013.0,Tor Books,English,6622,3.81,0,torbooks
Barack Obama: The Story,False,David Maraniss,Biography,2012.0,Simon  Schuster,English,1112,4.08,1,simonschuster
The Great War: A Combat History of the First World War,False,Peter Hart,History,2013.0,Oxford University Press USA,English,978,4.17,0,oxforduniversitypress
O Azul da Baía (A Saga da Baía de Chesapeake #4),True,Nora Roberts,Romance,2008.0,Edições Chá das Cinco,Portuguese,32471,4.18,1,edieschdascinco
"Blood Fever (Young Bond, #2)",True,Charlie Higson,Young Adult,2006.0,Little Brown Books for Young Readers,English,6664,4.02,0,littlebrownbooksforyoungreaders
"Fifty Shades Trilogy (Fifty Shades, #1-3)",True,E.L. James,Romance,2012.0,Vintage,English,117258,4.11,0,vintage
"Nightmare (Jack Nightingale, #3)",True,Stephen Leather,Horror,2012.0,Hodder & Stoughton,English,2054,4.2,0,hodderstoughton
"The Wolf of Wall Street (The Wolf of Wall Street, #1)",True,Jordan Belfort,Nonfiction,2007.0,Bantam,English,34650,3.7,0,bantam
"Wolf Unbound (Cascadia Wolves, #3)",True,Lauren Dane,Fantasy,2009.0,Samhain Publishing,English,2356,4.11,0,samhainpublishing
"Street Magic (Black London, #1)",True,Caitlin Kittredge,Fantasy,2009.0,St. Martin's Paperbacks,English,3568,3.43,0,stmartinspaperbacks
"The Other Crowd (Rogue Angel, #30)",True,Alex Archer,Fantasy,2011.0,Gold Eagle,English,308,3.75,0,goldeagle
"The End and the Beginning: Pope John Paul II -- The Victory of Freedom, the Last Years, the Legacy",False,George Weigel,Religion,2010.0,Doubleday Religion,English,198,4.34,1,doubledayreligion
"Batman: Knightfall, Vol. 1",True,Chuck Dixon,Sequential Art,2012.0,DC Comics,English,5650,4.19,0,dccomics
The Dream Merchant,False,Isabel Hoving,Fantasy,2005.0,Walker Books Ltd,English,1302,3.91,1,walkerbooks
"Savage Courage (Savage, #23)",True,Cassie Edwards,Romance,2005.0,Leisure Books,English,175,4.33,0,leisurebooks
Downtown: My Manhattan,False,Pete Hamill,New York,2005.0,Back Bay Books,English,1354,3.95,0,backbaybooks
"Love Unrehearsed (Love, #2)",True,Tina Reber,Romance,2012.0,Atria Books,English,44873,4.25,1,atriabooks
"The Vanished Man (Lincoln Rhyme, #5)",True,Jeffery Deaver,Mystery,2004.0,Pocket Books,English,20859,4.09,0,pocketbooks
The Various Flavours Of Coffee,False,Anthony Capella,Fiction,2008.0,Sphere,English,2009,3.59,0,sphere
The Vanishing of Katharina Linden,False,Helen Grant,Mystery,2010.0,Delacorte Press,English,2794,3.66,2,delacortepress
The Gods of Greenwich,False,Norb Vonnegut,Fiction,2011.0,Minotaur Books,English,297,3.51,0,minotaurbooks
The Spellbound Hotel,True,Tom Eglington,Unknown,2009.0,Piccadilly Books,English,39,3.92,0,piccadillybooks
Pictures at a Revolution: Five Movies and the Birth of the New Hollywood,False,Mark  Harris,Culture,2008.0,Penguin Press,English,3681,4.21,0,penguinpress
"The Monstrumologist (The Monstrumologist, #1)",True,Rick Yancey,Horror,2010.0,Simon  Schuster Books for Young Readers,English,18346,3.9,5,simonschusterbooksforyoungreaders
Elephant Whisperer,True,Lawrence Anthony,Nonfiction,2010.0,Pan Publishing,English,20493,4.49,1,panpublishing
Tabloid City,False,Pete Hamill,Fiction,2011.0,Little Brown and Company,English,1550,3.41,0,littlebrowncompany
"WWW: Watch (WWW, #2)",True,Robert J. Sawyer,Science Fiction,2010.0,Ace,English,4764,4.0,4,ace
The Flood Girls,False,Richard  Fifield,Fiction,2016.0,Gallery Books,English,4934,3.63,1,gallerybooks
Rainbows End,False,Vernor Vinge,Science Fiction,2007.0,Tor Science Fiction,English,18754,3.79,5,torsciencefiction
Y: The Last Man - The Deluxe Edition Book Two,True,Brian K. Vaughan,Sequential Art,2009.0,Vertigo,English,9351,4.36,0,vertigo
"Binary (®Evolution, #2)",True,Stephanie Saulter,Science Fiction,2014.0,Jo Fletcher Books,English,128,4.14,0,jofletcherbooks
"The Merlin Conspiracy (Magids, #2)",True,Diana Wynne Jones,Fantasy,2004.0,Greenwillow Books,English,5987,3.92,0,greenwillowbooks
"A Glimpse of Evil (Psychic Eye Mystery, #8)",True,Victoria Laurie,Mystery,2010.0,Berkley Books,English,4670,4.14,0,berkleybooks
What is Not Yours is Not Yours,False,Helen Oyeyemi,Short Stories,2016.0,Riverhead Books,English,12209,3.65,4,riverheadbooks
Crazy,False,Amy Reed,Young Adult,2012.0,Simon Pulse,English,1599,3.87,0,simonpulse
Shark's Fin and Sichuan Pepper: A Sweet-Sour Memoir of Eating in China,False,Fuchsia Dunlop,Food and Drink,2008.0,Unknown,English,3734,4.07,0,unknown
"Keys to the Demon Prison (Fablehaven, #5)",True,Brandon Mull,Fantasy,2010.0,Shadow Mountain,English,74179,4.44,1,shadowmountain
Carthage,False,Joyce Carol Oates,Fiction,2014.0,Ecco,English,4639,3.4,0,ecco
"Baby Sugar (Crystal Joy, #2)",True,Celia Fay,Unknown,2017.0,Unknown,English,11,2.55,0,unknown
"Little Red (Everland Ever After, #1)",True,Caroline Lee,Romance,2016.0,Unknown,English,1003,3.77,0,unknown
Gratitude,False,Oliver Sacks,Nonfiction,2015.0,Knopf Canada,English,17704,4.17,0,knopfcanada
The Wright Brothers,False,David McCullough,History,2015.0,Simon & Schuster,English,86942,4.1,2,simonschuster
The Past As Present: Forging Contemporary Identities Through History,False,Romila Thapar,History,2014.0,Aleph Book Company,English,224,3.72,0,alephbookcompany
False Economy: A Surprising Economic History of the World,False,Alan Beattie,Economics,2009.0,Riverhead Books,English,828,3.65,0,riverheadbooks
Property is Theft!: A Pierre-Joseph Proudhon Anthology,False,Pierre-Joseph Proudhon,Politics,2011.0,AK Press,Hungarian,101,4.04,0,akpress
Domestic Affairs,False,Eileen Goudge,Fiction,2008.0,Vanguard Press,English,1462,3.59,0,vanguardpress
The Amazing Tale of Ali Pasha,False,Michael Foreman,History,2013.0,Templar Publishing,English,60,4.25,0,templarpublishing
Retour à Killybegs,False,Sorj Chalandon,Cultural,2011.0,Grasset,French,986,4.17,2,grasset
Claw 2,True,Lucian Bane,Unknown,2016.0,Unknown,English,129,4.5,0,unknown
"The Penderwicks in Spring (The Penderwicks, #4)",True,Jeanne Birdsall,Childrens,2015.0,Alfred A. Knopf Books for Young Readers,English,8665,4.43,2,alfredaknopfbooksforyoungreaders
"River of Fire (Warriors: A Vision of Shadows, #5)",True,Erin Hunter,Fantasy,2018.0,HarperCollins,English,2298,4.42,0,harpercollins
Mexican Gothic,False,Silvia Moreno-Garcia,Horror,2020.0,Del Rey,English,190097,3.69,5,delrey
Comfort Me with Apples: More Adventures at the Table,False,Ruth Reichl,Food and Drink,2002.0,Random House Trade,English,19976,4.04,0,randomhousetrade
Love and Louis XIV: The Women in the Life of the Sun King,False,Antonia Fraser,History,2007.0,Nan A. Talese,English,8629,3.81,0,nanatalese
Der Scherbensammler (Jette Weingärtner #3),True,Monika Feth,Thriller,2007.0,cbt,German,1698,3.94,0,cbt
The Opposite of Me,False,Sarah Pekkanen,Womens Fiction,2010.0,Washington Square Press,English,10472,3.79,0,washingtonsquarepress
"Ironside (Modern Faerie Tales, #3)",True,Holly Black,Fantasy,2007.0,Margaret K. McElderry Books,English,38305,4.02,2,margaretkmcelderrybooks
"Visions (The Secret Watchers, #1)",True,Lauren Klever,Fantasy,2012.0,BookBa,English,139,4.4,0,bookba
"Resenting the Hero (Hero, #1)",True,Moira J. Moore,Fantasy,2006.0,Ace,English,5099,3.59,0,ace
"If We Kiss (If We Kiss, #1)",True,Rachel Vail,Young Adult,2011.0,HarperTeen,English,2741,3.54,0,harperteen
"City of the Beasts (Eagle and Jaguar, #1)",True,Isabel Allende,Fantasy,2004.0,Rayo,English,32951,3.72,1,rayo
"Tri Mates (Cascadia Wolves, #2)",True,Lauren Dane,Fantasy,2006.0,Ellora's Cave,English,2497,4.02,0,ellorascave
"Find Me (Kathleen Mallory, #9)",True,Carol O'Connell,Mystery,2007.0,G.P. Putnam's Sons,English,5810,3.98,0,gpputnamssons
"Forty Million Dollar Slaves: The Rise, Fall, and Redemption of the Black Athlete",False,William C. Rhoden,Sports,2006.0,Crown,English,1115,4.09,0,crown
"Dead Witches Tell No Tales (The Hollows, #3-4)",False,Kim Harrison,Fantasy,2006.0,Science Fiction Book Club,English,1370,4.46,0,sciencefictionbookclub
"For Us, the Living: A Comedy of Customs",False,Robert A. Heinlein,Science Fiction,2003.0,Scribner,English,3231,3.37,0,scribner
"Turn Coat (The Dresden Files, #11)",True,Jim Butcher,Fantasy,2009.0,Roc,English,98308,4.4,1,roc
"The Final Warning (Maximum Ride, #4)",True,James Patterson,Young Adult,2008.0,Jimmy Patterson,English,67184,3.86,0,jimmypatterson
Re-enchanting the World: Feminism and the Politics of the Commons,False,Silvia Federici,Feminism,2018.0,PM Press,English,179,4.29,0,pmpress
Same Same But Different,False,Benjamin Prüfer,Biography,2009.0,Fischer Taschenbuch Verlag,German,123,3.82,0,deutschertaschenbuchverlag
The Great War for Civilisation: The Conquest of the Middle East,False,Robert Fisk,History,2007.0,Vintage Books/Alfred A. Knopf/Random House Inc.,English,4669,4.41,1,vintagebooksalfredaknopfrandomhouse
"Barely Breathing (Breathing, #2)",True,Rebecca    Donovan,Romance,2012.0,Smashwords,English,67966,4.31,1,smashwords
"Redefining Realness: My Path to Womanhood, Identity, Love & So Much More",False,Janet Mock,Nonfiction,2014.0,Atria Books,English,17489,4.21,1,atriabooks
"The Dark Fields (Limitless, #1)",True,Alan Glynn,Fiction,2003.0,Bloomsbury Publishing PLC,English,5950,3.83,0,bloomsburypublishing
"Midnight (Jack Nightingale, #2)",True,Stephen Leather,Horror,2011.0,Hodder & Stoughton,English,2435,4.05,0,hodderstoughton
A View of the Lake: Living the Dream on Lake Superior,False,Beryl Singleton Bissell,Nonfiction,2011.0,Lake Superior Port Cities,English,64,4.23,0,lakesuperiorportcities
"Tear of the Gods (Rogue Angel, #31)",True,Alex Archer,Fantasy,2011.0,Gold Eagle,English,293,3.88,0,goldeagle
"Bodily Natures: Science, Environment, and the Material Self",False,Stacy Alaimo,Nonfiction,2010.0,Indiana University Press,English,136,4.11,0,indianauniversitypress
Dreamers of the Day,False,Mary Doria Russell,Historical,2008.0,Random House (NY),English,5688,3.64,1,randomhouse
"Goddess (Starcrossed, #3)",True,Josephine Angelini,Fantasy,2013.0,HarperTeen,English,30254,4.23,0,harperteen
Tobacco: A Cultural History of How an Exotic Plant Seduced Civilization,False,Iain Gately,History,2003.0,Grove Press,English,410,3.91,0,grovepress
Journey to the Centre of My Brain,False,James Carter,Unknown,2012.0,Macmillan Children's Books,English,10,3.8,0,macmillanchildrensbooks
"Antarktos Rising (Origins, #4)",True,Jeremy Robinson,Thriller,2007.0,Breakneck Books,English,2277,3.95,0,breakneckbooks
Ida: A Sword Among Lions,False,Paula J. Giddings,History,2008.0,Amistad,English,845,4.26,4,amistad
Tales from the Uncertain Country and Other Stories,False,Jacques Ferron,Unknown,2010.0,New Canadian Library,English,2,5.0,0,newcanadianlibrary
"Savage Hope (Savage, #22)",True,Cassie Edwards,Romance,2004.0,Leisure Books,English,166,4.23,0,leisurebooks
